candidate_id,round,split,category,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_geometry_hash_sha256,quarantine_status
LPML_R1_GLOBAL_SOBOL_119,ROUND1,train,GLOBAL_SOBOL,e74a00d7eb1a0901189128a27ccb8482a73b6bbe77558014734694bcff801e14,b85caadd1b361c662fe6fbc3bf838dd81c5f3c7d5f27ef85dd790349da4a5b2d,0fab10740a3eb92870646f4845c510a5d6d62331db32c87268c101972fdf323d,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_120,ROUND1,train,GLOBAL_SOBOL,a529cc20f7614639382155fe448762b8b6b3836ab0ad69b2f8d723dc46da699b,377a93fd691278caa3f7ffa922ad1b70b9a95d2d39b68f94e8947fab52bc22ad,8917857bc097c66c57dc181f2318af63c4b978f026db8a174756df11b655589b,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_121,ROUND1,train,GLOBAL_SOBOL,ed5851b26adc35f93c4b5d3e2d28d417f6e0eb7dc2be6af6b7365f7bcf4b1bc3,9c3dcc14d05b525879aa1493d3e98f6ee7ff2ac9710e7703995b62ea808bf991,0c1ef69ef32c172d866967a38b125e5d37250d5898db4bacd85c28ef1c6d726d,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_122,ROUND1,train,GLOBAL_SOBOL,d28c2530e9f6887a280828058008e119d06ac956b948a0ba0a78c8a702d48c43,652f771036058a2e2030f8c42ba49f422c3a954dd3a5744f85e16e9341ec69b7,ad81cc23ebee364a4379c4942befb21bf06939c36208ec2d3cbabc3652ea686a,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_123,ROUND1,train,GLOBAL_SOBOL,a78b8fda90319d4847a1dd4d36629603658df0b455bb4509a1e964fc1ee121e4,025b263796744ac85809ca94228734d625e440a8b0ae211b55d4fd64a8b5cacd,9cfae5773b7064dee5086668a5e59c2a92c2e92e89138f3c219437f7c509acff,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_124,ROUND1,train,GLOBAL_SOBOL,e0f9872f624d195cdd915213932d80bc7a07bde738416f3607a870b8f0bbf60e,d6f1e1fa7a1ee782db9e9f88bacc95acc04d80990a35ff4b9630b75e96318342,832b75a234ab3cfba0459b2580e7a5039a271352000ef1d069b71e7f6deb4a5e,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_125,ROUND1,train,GLOBAL_SOBOL,1f42cb1425e89707865a7409bc51402491de250d543b87d2f433791ff9cb1a55,ca0a38c39a0c63cf046482aaa545ade3e97b267066dabede3302302abcee8ee5,fa09e7a3f85ec33933c2fe2f0a44985aa5067a653388fa18a6c0f0a5093efe0c,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_126,ROUND1,train,GLOBAL_SOBOL,1aa1a1d470a312a92b5f9ca41a8070b2064aee3602a6a7781c131ebe1dac7844,7e8a06d6f6203e0ae9968e91fede578168ed4da596f4ddbbe0e76c03381e7c35,43ec2b00a28150960f5bd4a2edf4948c02a00027ab2b976b92b20f0fd6b46291,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_127,ROUND1,train,GLOBAL_SOBOL,eda7689427fff124bee8fcfa9e1c6e84658e918c3495052256fe15b8ef620dfd,811b1efe5809829550da104d8334a5e5ff1a804b21e0251d0baf02ab8a0bb21a,d0f01fd02402cbbb8e9b07eb375485e80ff3138c66e3d02b3ebb8b40065b3b97,NOT_QUARANTINED
LPML_R1_GLOBAL_SOBOL_128,ROUND1,train,GLOBAL_SOBOL,b55e64602b1a3ed5b5e0706421461b74034e8d030363a32408eae7a7e45306e0,900e91de2325ca53d7c80c14b781150c63acde461cf5cb3274c3199a636345ca,2f7556a216ae4c007ee98ea117258e7e32ccf7c294b25ef70117709721f2124c,NOT_QUARANTINED
LPML_R1_PHASE_REGION_129,ROUND1,train,PHASE_REGION,f4eb757395b72a7b5c09a95547506711150f6fe7ccb88939a99ff8e6c2b96058,7781b2b3c19c94c0525ed31a7817d8cecd3de1df345b117090331c52236f7980,74b88b52ccc3895a9abe61c86a2c875f49a68743ea034659beb0711210e2ea13,NOT_QUARANTINED
LPML_R1_PHASE_REGION_130,ROUND1,test,PHASE_REGION,4b0b08fd237d1ffa898908c346adebf0fcd6ee90d05a4a5a0a47400d31f608bf,85e2be42abb6ee1720272d84ae6936beeaf1f9cbe41e4183ba692afdd7489184,089c2f268987e62bf4ef014489c54e504c6bf23d07a88ceefabc0405cfc18da4,NOT_QUARANTINED
LPML_R1_PHASE_REGION_131,ROUND1,train,PHASE_REGION,4ff14cb9d736ddc63d8436ddd49ed8e1d434f4b2fdbbf809d160b31a55be1b0c,e17ef9c50d23931868a139d16ee4417918ea5d052d3b560bed6af4175a70c63a,40be1557c8732b05ac1a257fcdbda528c24b11c893f959b6599aa40a05a6755a,NOT_QUARANTINED
LPML_R1_PHASE_REGION_132,ROUND1,train,PHASE_REGION,6b368ed8b539d54a0118df9c94681f475648a571e42fb255a50d60e6f81c6637,4a5bb14aad4f32c9dae244b34f496643e99def3045f0074d225ef0e7d8b8c579,ad002fccfd88cfc9a2c0684a6e6ee577f06b8b0365f1643163317ca1674ed3ba,NOT_QUARANTINED
LPML_R1_PHASE_REGION_133,ROUND1,test,PHASE_REGION,e8f09de2e573ae5b091c3b4ed896ccab8acd26211d2f221fe9a7d82c28902ba1,0c448b9d96996e59ffa171b6f77725982ba305f9b8d601fc8d8ebaba7d67f910,1af36e0274cbc31afd46fc2165a2d507c1e2549654958703061cb3b4942af3ee,NOT_QUARANTINED
LPML_R1_PHASE_REGION_134,ROUND1,train,PHASE_REGION,d3ded196062ad68a2a0459776593ff84e92e6312612ee9edf7e361947bc91288,70924d45669561a718170ad98d76425580c86da91aff05c55ae4905805f4a4be,b3bc4ae296475d990dec61a89fa854248448597dfd12c10ee7cba7343885a614,NOT_QUARANTINED
LPML_R1_PHASE_REGION_135,ROUND1,test,PHASE_REGION,ccd9d3626b4a6b063223fe4e95923a1d175c1e32eb1e5aac1927cc8c2b9431a4,c2ffba3880ed4fdba928fa0d62ff462317d9ee8110f4578536de95e69fd0afe0,b6b95b1a9578b696bca91d387ff486a421dfb8ae22020b68d147256bd1cc33e7,NOT_QUARANTINED
LPML_R1_PHASE_REGION_136,ROUND1,train,PHASE_REGION,9f91bffcd3fda9d3367404b25d076378eb953d9ec95377dbccca2b0a1c8a2d41,1f7da57809b725114b7c98073ee7b0a104d1d748e3265aeae1b0ac62d57e8b7d,e2e44ea327aecd2238fe83b2b2dca88e2747f54dab7217c04fd4554ff0b29b07,NOT_QUARANTINED
LPML_R1_PHASE_REGION_137,ROUND1,validation,PHASE_REGION,e0f72b2f72ff44e87b24df6d21a6b979ae17883cb117d6d644937330fee1c619,7ba9762f2c62d4db5ce1d98b685fdb76f77f9b84bb64bee1032c0a0186dc4ea8,348f0ce9c65f1d39d8bedcda30bea3d053e444ed280ddc273b1f6de4b7058e87,NOT_QUARANTINED
LPML_R1_PHASE_REGION_138,ROUND1,train,PHASE_REGION,19f4cd5b12d0695326f588ab6919e499b856de9b8104f074d72c278065805e4a,b6df3562e006f1a65e8c7ad23989a690cec8dc9b7fea0705c5a9cb7a35b917c0,22f1ba1d87df795b4cee1e860f5bace3a3d4521af878272386f80704ce75b43b,NOT_QUARANTINED
LPML_R1_PHASE_REGION_139,ROUND1,validation,PHASE_REGION,fab1146119dea42580e441a062aef21f4bbf913b532269fecf6e3fb60e0f0a9f,4debe7f1270cb07922d39765db63316830bb98669af11cb0afece45e887ce76c,2ea3af53a6c2a05b00ad8d3c8f521dc7d397e89a5dd359e07989a8807d8315c2,NOT_QUARANTINED
LPML_R1_PHASE_REGION_140,ROUND1,validation,PHASE_REGION,e80388aa3e99fbe56da2d5de4d22924b42efe37b24e48597932d892d9ee255e7,a651ad36034aa939a3de373b2b919062da5a73e2965c2d5c5c25239c031e1c27,a7b4a9dea594ffde441b4d4f7665f27c2337a5537e877bee352a799188f3600e,NOT_QUARANTINED
LPML_R1_PHASE_REGION_141,ROUND1,train,PHASE_REGION,95cc8c9e7b3483fd87b57f008f576e20bdf0e5f2d7d3f83ef42fae95add3d621,9c3dcc14d05b525879aa1493d3e98f6ee7ff2ac9710e7703995b62ea808bf991,0c1ef69ef32c172d866967a38b125e5d37250d5898db4bacd85c28ef1c6d726d,NOT_QUARANTINED
LPML_R1_PHASE_REGION_142,ROUND1,train,PHASE_REGION,91fa9147419983640b5daf1b5ef5ee3837929e87f08f65a92382725fb3c819e9,c84aaae4ccea7114f9eb5225bd2f2618392bd608ca929e5c18fdfc860d08dd5a,811775a0775eb4cc4f4aeaf4f0f81a471423c6097bacc357b9887887b6b7089b,NOT_QUARANTINED
LPML_R1_PHASE_REGION_143,ROUND1,train,PHASE_REGION,e59a493d9fea808dd56e5007214e589d8a1ae2ccd91d1cac35754ca16af0f0dc,394b14ff0d8eb4615a1bb6386676bece60b7cc6097b3ca917a7d84f740f2057f,5fff2f061c8c6a8b9f20bffa644f6b146be2d6c24959513ae196ff047df7d61c,NOT_QUARANTINED
LPML_R1_PHASE_REGION_144,ROUND1,validation,PHASE_REGION,7deabaa8d0bff9a639d36d18b54a408b21af17e8a6e3ec1c2bd3731f6edce349,3bd389276fc774509088a9344647a6f0d9772a05fcf8a1483014904f4939c8a2,f5c7691089861bfba2c38ad7d58f45fa147a9e89f6456befe6ef56ad3468955f,NOT_QUARANTINED
LPML_R1_PHASE_REGION_145,ROUND1,train,PHASE_REGION,9e583554ad7f82787889aa3c3b91acc2d9709b844535d72aea09f6a5ccdb39ff,8acf3f91f2379b2457136f17160e5dd4f8c50a9a1982ef3b639220ec5a9159ab,c9c7e8a0864ac69635950c0ccfb5f57ce23b6a14bcc66c22914445d7e3eb4c0e,NOT_QUARANTINED
LPML_R1_PHASE_REGION_146,ROUND1,train,PHASE_REGION,a01aaeedc344a24720b353b7ad897dd6ce39c7dea2b4269da8b5425dd082859a,b08837e6c4787fa4130218b73ef8a61c693c7c6e1850781709a49a14adf687a5,581aa434e8dc7df9df0908dbe9f3af0b7480a70b530ef3068bd7d8f2bef4e540,NOT_QUARANTINED
LPML_R1_PHASE_REGION_147,ROUND1,train,PHASE_REGION,320ba8996f47ca66637f5690abd1a4d60eb31ef875a7d61ca3b94b3bd09da41e,292786860a4634544fb3bfb730cfae131e1caa3896442fc0ad7a2aa7b8f5ec5e,609d6299205528ba861af25235bac6dbc8a77aa95f41532c87db3b739615cd36,NOT_QUARANTINED
LPML_R1_PHASE_REGION_148,ROUND1,train,PHASE_REGION,e31c24c71c9e09732ad43edda9012306998a0830defaa77590bcd4e6a02d49f2,db313aca656f899cb0d231923911ccb2d4f9e9af6cffbd138739c7190e358e50,7fdbbb84bb9cdacdca81208f172cf48a4c5d0b1518877c72d5de52b4fab02202,NOT_QUARANTINED
LPML_R1_PHASE_REGION_149,ROUND1,train,PHASE_REGION,4f4f50998e86ccad573db3ed0c75211f255800588703ad6de8555d1c847cabe3,d284d128e68bbde02c2be295b04714d490e16bcf59a86456bba385fc6b94e952,76bbaa910f468c42227e4f3ef54ca1f23186aec12916ab6d1837c277fdec8c0e,NOT_QUARANTINED
LPML_R1_PHASE_REGION_150,ROUND1,validation,PHASE_REGION,9b5605f4d0e597eb40c7d917906610230988b8ddbddcab649d19a9cb75286b89,27443ce193465796de77349dcf0f7707ea3a3f60409dea6a93b802137f89a3a5,094ef0a47c06821f18c943cb93b7eff43fa712a37302120f7e6fde88df3cf0f9,NOT_QUARANTINED
LPML_R1_PHASE_REGION_151,ROUND1,test,PHASE_REGION,4d453eadd853e3fc2bba5d1d5643b061e48b3b614d00e6888f5fdb0b35afda6f,d89fbb134c7676317ff21912c336a7a244406d01f7048d7b1c324e237956a3ef,3e737f29fe14cf896019d6913e9ba08f4060a72c2351ece5fcacc3601a2d1dc0,NOT_QUARANTINED
LPML_R1_PHASE_REGION_152,ROUND1,train,PHASE_REGION,c786761f4a879908d7a622ed49fcb4166c66980d47ecd2403cdc4f8e208245de,a6500d6878fe0ecb6447eb84fabd59c37078448629ad786aae1c6ef5f5bb2ab6,2ac0e0c6b896491910b21f4d6562cac8c4cea473bd56e3d51de2138671d8aa4a,NOT_QUARANTINED
LPML_R1_PHASE_REGION_153,ROUND1,train,PHASE_REGION,a5a3da550b9d3a70777b4f978054be8195e0c69573c5736243b2c47187210c5f,4557083abfe0b97bb62a9b4dc9f8e4e65f79fdafbf88a9ace153607dec1eab4b,7972b1f0819faef5f66a1387367a60ca03c5378077beea59f75dc63b63c26b8f,NOT_QUARANTINED
LPML_R1_PHASE_REGION_154,ROUND1,validation,PHASE_REGION,54b554f12657f2670a3079981f9253449b4edd64b6d9b8a7c7ff5673a6963246,f8094a6544040adee7f444055e1a26856391bad12372fc573709285c14d381a2,76c82b27d022d293654bc0999c63691d5ab937660561f59b33895217cd07f9b9,NOT_QUARANTINED
LPML_R1_PHASE_REGION_155,ROUND1,train,PHASE_REGION,0961226db317dd070c9d167fa286499fc5ff73ecce233e838c208cf541f84932,c34c84c419aab4c632550f98df9736420b1545c3eb579d3dc234d5020fd5473d,67d259dceea2232fff78df89338d34b8f7fa6398e6747580fefbbc07b833dc66,NOT_QUARANTINED
LPML_R1_PHASE_REGION_156,ROUND1,train,PHASE_REGION,ae7f6024c4323e8a1f6853befecb87863878907f644a6574d9af439cb54a52e7,15b45c36770fbd4f94c06f3395f74c21084d220f3f3a0b9c3cb9e2d2ba479856,b2c4f61c28e3857e7088ced4645aefc4060d487a9dadc1021772368631b7c8c3,NOT_QUARANTINED
LPML_R1_PHASE_REGION_157,ROUND1,train,PHASE_REGION,bbd55981f68293844b1fca52264b16dd920d59ae061de216fa129d9122a9715b,87693ee2c7d940812ca6d1f3921dbda81b20281d9995562d47acd93d03f3b404,1f85576ebc93492838446f529ca24b6dcf6f15a1db5d55c6b46335c6676d5568,NOT_QUARANTINED
LPML_R1_PHASE_REGION_158,ROUND1,test,PHASE_REGION,3e09284f1a7c41cbc2e3798f6f0913f81b04f0960472e5a3ee8c8af0f26baca7,80bae044abd10466d8610e2d7a7e0076b0227f76fae7e6b9c1e26d9da5621f06,a970d18da1c7a47233cdde319e731704db8022163aae5add327add63dc91733f,NOT_QUARANTINED
LPML_R1_PHASE_REGION_159,ROUND1,train,PHASE_REGION,54c43142f356de4216b71815fe94e75a4041c1e5d9eada4efbfd74e9c1d4117d,97ab1266bfcdd761c2ef9a19a51f4c109eaa6b6e913f23361dc490993cd81ffe,67dc194197d5a3f64e03411df2987b69df5bf0e4fbf7129fab0566cc5cdadf52,NOT_QUARANTINED
LPML_R1_PHASE_REGION_160,ROUND1,train,PHASE_REGION,b6774fc50d2152aaa771774566b636d999d6ce4d801dc2d8df4427d0e0502fa1,8420044ec9501dc86e55ab1cdfdb962ef6605cc6b129bcefc87ea74e8537d7eb,16266dfad92840930cf41be95fd8dcc850459a835800d8a2b20fadab937c7a67,NOT_QUARANTINED
LPML_R1_PHASE_REGION_161,ROUND1,train,PHASE_REGION,799f527a4cc35d1086a38e5e9b4fb230c8e8e2fd1b2b40a37793db725bff3b82,a28433eef98fe91b8f7f4f4a34c3beef51d4c90c4741b9f08c638eb0cda9c8e9,8d8657b2a3a95c3d95f78d7064b6b8018a1d5361ef6684e537e7cdcf56832254,NOT_QUARANTINED
LPML_R1_PHASE_REGION_162,ROUND1,validation,PHASE_REGION,3ae9da87aee2449c5015875f60287407d24f4a1a991c498cfb0a036a72eaa6a2,21abb2bf95925bf6ac94332198a4a8dcd513d816f19508c4bb5394a0761e9237,1b9ef6a1142015b89ef4f3fc420d36621f398769171ba9b7d9f3ff117d950489,NOT_QUARANTINED
LPML_R1_PHASE_REGION_163,ROUND1,train,PHASE_REGION,bf3904bd8a369bd5230a4d5521f67f8758e681346417b7ed9f0f8c6f583f5d77,b67838b8eea61f5e43f666c6bfcb5d0babc4b9c2b469516c68915f4293259753,078bb8a62d1677bc5349f147ee456502f396de0c4d992fc6fb60ce6f6dad6cd5,NOT_QUARANTINED
LPML_R1_PHASE_REGION_164,ROUND1,train,PHASE_REGION,6072a2950190b2c86ccf3453a17a02126331ad63fb53d3f700411c57e549b910,6559ba1b1778be8d22ded4d6b3727ff529880a60ddfc89fa4272ca72d44ff209,86da30272e175e76911e11d63fd5c2ccba476d97cc3d3c06b6b79e87f1b32e6c,NOT_QUARANTINED
LPML_R1_PHASE_REGION_165,ROUND1,test,PHASE_REGION,c88464ef92412fa518e37cf7545c08af469da6d5abccca55f3b6afa1ac0dacdd,05e5a4f393f403609d872c4bdd34b1ff155f8240c37720b1e949db1426979e33,a9d24a3ebc8ce9a4277a67c5c0edfecde523aa1efb107af5ff9055cac1b1d903,NOT_QUARANTINED
LPML_R1_PHASE_REGION_166,ROUND1,train,PHASE_REGION,a9a2d4e48eb861286ed6c6d3c16600cea9721ae5df6fc9d576ad219e829c34bc,1f5da915372d43ccbed840f6a960117f517bec6d99a8fbe0d867cb8a4221fecc,211cf4e3367b425d44ce8f07ce45ccd9aaddd3a025dca6accafbeaf63090f243,NOT_QUARANTINED
LPML_R1_PHASE_REGION_167,ROUND1,train,PHASE_REGION,d667ab92417d1f4fa0579b12f30d3c267606b1dedb1fe307f4531a690d6eb49a,644ebf3f38c87078c8fe9443d0cc16e51e37cddc058a29992c2a3398554766fa,8d914cff59d09a1c55130d3a16aa4d83aa39bdfd13a3d0d953e6185b63096eb7,NOT_QUARANTINED
LPML_R1_PHASE_REGION_168,ROUND1,test,PHASE_REGION,258ed288f2e4fdbd293d1c8636488c0634dca24a1aee636e2ac59cde5e583a50,a9f62f9234ccfc34550f63ab8cdbc0487e16ff34ff695caafa651f32dc806fba,1b3a3049715b2a76486caeb52a7d115bd5d899e5c0a7ac26bbde76fc2ab2d5be,NOT_QUARANTINED
LPML_R1_PHASE_REGION_169,ROUND1,train,PHASE_REGION,24da9e544a9e2e27ff34cf51ad4ea9a0f9f97708fbd6eaecea387a35222db44d,025b263796744ac85809ca94228734d625e440a8b0ae211b55d4fd64a8b5cacd,9cfae5773b7064dee5086668a5e59c2a92c2e92e89138f3c219437f7c509acff,NOT_QUARANTINED
LPML_R1_PHASE_REGION_170,ROUND1,validation,PHASE_REGION,e93e84544c7d200be45378f5ffc8f53bd5578d824c12e0152afc5268b00c1045,f86289a216863ef319c76ed74b88e668a69dbf679d9f42086b8eef3225f160dc,2a0d73860dc149e3cca7edc152cdedc890880b7e67d596b9d20fc9da79d4bb21,NOT_QUARANTINED
LPML_R1_PHASE_REGION_171,ROUND1,validation,PHASE_REGION,a0cb949a59deb99c2ac09288bf70a7e304c7de82f91c9eba8eb62947c63e0c70,cbcd2da47c85f28b2caf956e1b57e4d99e26588ff7b5910fe2cb74ef9e64538d,39c336361d48f662f7d528a8ae536e262feb2e2a07ccf4b57db10cd0df4e3587,NOT_QUARANTINED
LPML_R1_PHASE_REGION_172,ROUND1,train,PHASE_REGION,f17736c10886b136b33d302a2ce17446f3a57e40f632335a14f114b784172d68,668511a323cab4e4a19ba8ca181af1770e01d5248abb645bbd35442f073d43ed,3e8592c6e613a98e51bb14a1af8ec07049ae6af914eb61856b8c37aea8a152fc,NOT_QUARANTINED
LPML_R1_PHASE_REGION_173,ROUND1,train,PHASE_REGION,86553ca38420d17e800ad15491f0044a839faa77e0514134db6baedef60a48b1,8e506b3e070538e2d92f73399034da60d1ba0660a477dc8b2180ee94e8cd9d6a,bb8c76ae0aedd8552d0c810fb8fe8f0b2315263039b24d9790ed5419bd2abb89,NOT_QUARANTINED
LPML_R1_PHASE_REGION_174,ROUND1,train,PHASE_REGION,b3057cfa7a741382cd5712a27f4ed40dedd5b9c90b62a7ee26eb0bfe6c78870a,f0bb9ab76a61b5b5ee4bff92ade8bd8f276648472255962cbf5bb9aa58f67434,4e103d78a3bf261783344e65c317513a06186755a56cd7014d809e1887111adc,NOT_QUARANTINED
LPML_R1_PHASE_REGION_175,ROUND1,train,PHASE_REGION,6dac8c8225b9bdca5a47ce94fa771ea61dcf9c37660453ce60ae0e70ec51463f,2055122bbbbfad059579c1d298d9bfb153ce1b113d16fe0189fcaa9d1f9576e7,e02665e0c550de9241dd4ec118c5ef1a2b4f23d5de452888741b02d5b87d314a,NOT_QUARANTINED
LPML_R1_PHASE_REGION_176,ROUND1,train,PHASE_REGION,46e33dbc083e3bd2730f9efba6b92cea7729420a8166d92f5cb78e06e78779c4,e67cc013b1308528795729a96025b4251080ebfe5219010c825094e43919356a,6f21761202f3b0c54b4e44fba9d496f00d093e1d5d9f12979ac64cbdc92869c6,NOT_QUARANTINED
LPML_R1_PHASE_REGION_177,ROUND1,train,PHASE_REGION,b7b1e47c63fe2d8dbab4271e77063dfd041d0bf37b0e32f4a7c50ceb8ffe706d,0a81f39e650a655dfc1d202a4dabf33e2d06ba2df992269da410dcf0b8d172c0,6738d967214b583c5bd86e196f183908618b8b15a2e44c60c9a5000303a98022,NOT_QUARANTINED
LPML_R1_PHASE_REGION_178,ROUND1,validation,PHASE_REGION,9b9a20d75f8db6ba15cb5c96d48795339b632e16fe175c2ccb27fd0047e71e43,759b5ac6d92b86d167885c18b8d62dfdd5cedceaf69e20e6b8b2d5c9ff7a2db9,e400e3655e5dcc573e7a67c15fc2effc1e789a9a46eb12caef8ca6bc5e4c3281,NOT_QUARANTINED
LPML_R1_PHASE_REGION_179,ROUND1,validation,PHASE_REGION,16c5ad670c4a9e530de20b9fc355de232449a322495c697df827f4c4d6415a88,3519c36818e7b2d448bcd0e871cdbe7724db27fca558e148432e31bbe5fe21d7,b221239e94e5c373e2ccbf05933b2b5592d7c2349c372c78be7654383d6a0954,NOT_QUARANTINED
LPML_R1_PHASE_REGION_180,ROUND1,train,PHASE_REGION,6f38bfc0aa6e3cee510ce709ac0281e5061645274e6ebfc345d6790fc03c05df,e53889a66938aec8f288567353eb9964da73b1d7337889945f4adc9e9be9cfc9,e68c07ce60a78d96b711ae21ca7c20548374505234b42f4384afc4ca04cc1748,NOT_QUARANTINED
LPML_R1_PHASE_REGION_181,ROUND1,train,PHASE_REGION,3e281b78f000c315fdc2f5efa15a60cb7d48eb97b150ea0fa72a7f057c83b0d5,b3598780f9afb8e68be6a6e4b9709d76fa0bbcd6804b6f275cfaf1e3313efd89,822b092cb50a9a36a01fc46c531ef74e67c08ad74c350d1b2a89eacff4029069,NOT_QUARANTINED
LPML_R1_PHASE_REGION_182,ROUND1,train,PHASE_REGION,638e9ecef48104732c2456f216876f10fba9cf6b4cb3fd3f7c710815644a887e,f4b73321e083b3402358b877a73f478462b04eb92a27fc61eaebbd1912e013f4,fa385179da3c5f8dc3aeaf7f804d84a6a57c2af2cfb6fbd511366a60641a490c,NOT_QUARANTINED
LPML_R1_PHASE_REGION_183,ROUND1,train,PHASE_REGION,f9c8d90ca3fcbe7e375c4d242c4169ac24b6c9b7492e8bce41a04b2ae4429cd9,3e6f50fd397d18389523905a5a16ddf8c91c0fb7ad90d3fe26753957e061c85c,0bc9e03c5eb7da059fca1d7764d4a4569c30e404ae162a3fdfc930f36ad5cdb2,NOT_QUARANTINED
LPML_R1_PHASE_REGION_184,ROUND1,validation,PHASE_REGION,3e6638b4b43f6905c49f7e575b4f55281ffe692a0de63b96cf2bb589541c2c90,3e19a13068de5026af6f5b742f2cf07128130833a1f57e8e018c2190cb1b95fd,1ffba258d3728ee91cd35f6ad590f7a6d54356df9190bd439f2c0b56139b2631,NOT_QUARANTINED
LPML_R1_PHASE_REGION_185,ROUND1,train,PHASE_REGION,88fc1879bf13eafaf822c0f0c31e8b8f5de7fb0c4004491cde5e2d7a53bac1fb,591ae2112aa7fdec3e0a6c0eb6b35b66e12a49deee16850fba8625d9a150ea1d,0c268e5fecf6c3a4f5a757c016d4a3d2e33233631eb52d15cd115852e130a221,NOT_QUARANTINED
LPML_R1_PHASE_REGION_186,ROUND1,train,PHASE_REGION,2f4e6748ba2e378044a95e56f0f4b72beafe32c8bd1c14d45763a26e1b3484d8,8181161ad8a0b85ebb52d8674789630ecc6e322ad3756bb3aa305b9f8e123313,5ec5f8da99a1a00727c31f80572f381d13b1ef983b134515dca48e243a13d226,NOT_QUARANTINED
LPML_R1_PHASE_REGION_187,ROUND1,train,PHASE_REGION,25c793890397c012cb7730e065e94c7c11ba85d9d12107e853c25c7d5dffcb19,951807641ffbd31fae745ff7e91afa1fde5dab0f60de2370ecfde5bfa8d6764f,1fb7ec0e3194e75b0d1cfcda9028cef4a87ca4bc704c9a27d5b9d3b1a480bb10,NOT_QUARANTINED
LPML_R1_PHASE_REGION_188,ROUND1,train,PHASE_REGION,abf297d0197b5ee269fc59c5d3e611c0f716b2694488989611caccb2a30a68d9,3b2ede3fc1dfa8efa584cce7a5c3201d2895220b2ea2e5fc0bf553b7715d097d,5df73669caff15c46654809fdece8185cfc70f32dde599600046216cf0fe250f,NOT_QUARANTINED
LPML_R1_PHASE_REGION_189,ROUND1,train,PHASE_REGION,436e54ed97936b37ae6b143ce3de57e546bf6d94941ddc8cd5bfe029052122c3,a28d4ca88951e514e670b9408fef95da830ccf060577f7126135ac63b5723869,b396afb5c4351390dce6d23455531d48996aa6757d988a7b31c2168cb3a27028,NOT_QUARANTINED
LPML_R1_PHASE_REGION_190,ROUND1,train,PHASE_REGION,51d9079dca4e72ded1ced6155f66d8b950dcedb6c5a0e76cf9edac6cb02e80bb,12290a43f56030947393407011efd4b98d7297966ca841807498759d786dab84,19777fe3616755d0fc2f27bb4a6e86f0f9bcd90cb32f7f2d2af7c64531ae296c,NOT_QUARANTINED
LPML_R1_PHASE_REGION_191,ROUND1,train,PHASE_REGION,a9b25489818435d9b0ac15f667a789c13e4613cebe5be5fda694003a6f2cc601,b2e4bad591352c166e2e66001b18370a3b2479c9f951f872bb1d2d7aff0d64a5,d9519aa8854e32a2e8b5daa8a74e3f259f18314c5b0e73427090b5cf8261511c,NOT_QUARANTINED
LPML_R1_PHASE_REGION_192,ROUND1,train,PHASE_REGION,ace55e25b84db4cb893aa473f10483fc8820d43a4406f9287f4a3deabb2a41cd,cb943a06a99c528c6f48e020264388b89a5182f79a5a6a7fa4d663bd94960f6b,75073aa04fdc32392d5406f370e19a20bf6c7cf93b8a6a8910c074938846f43e,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_193,ROUND1,train,PROJECTOR_REGION,cc42a6f8a94233d2fb9f9f09e42e4871e76b84f4725b61a1171fdff67dd8ed13,d48e6700cf4dcf3737049f572ab81d060178ac530dc4780c2c1a35172ca0afc5,2d6f32e6cfedea0a394fba18b5964af1a7ec5ed79702bb0ff1fd01edee2ccc9d,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_194,ROUND1,train,PROJECTOR_REGION,8ee9bd0400012d9225c93e637ce1b43740b668ba2a7cc342f7e6a6c3b6257293,df45c2d4a303db62b27b92fad121db2291736dcc48270d76d40faa3e328f1bb4,c285e195b7934aff14e6674786797648d700ecd879634dc440473d586313a525,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_195,ROUND1,train,PROJECTOR_REGION,95e3a6efda2bc6c97f18323526d6c82fe20189a0c661e6901a30ae2f1bf7ad2a,95e6eaac8899445e105f8f9c676a112b62d2dd39d6a57e6b3b46221d0124f6a8,b54dd841389debc7c94d1b9b7e46c9eea17e1b610df4aab94b6c1292618ccb0e,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_196,ROUND1,train,PROJECTOR_REGION,b5dd99ad8ca92f6035528879a745778d3ed5df5ffdb50657db01d085c69236df,8b257150e67f5a07da7c9223379dd2696f0e3693ac38aaa66144a850390d0ea5,b60c638d448db83a66fd71966dd167c3f4b87768b86ff4f97ebad325f8e08461,NOT_QUARANTINED
